city,fuel_type,body_type,transmission,owner_count,brand,model,variant,car_age,price_numeric,km_numeric,engine_cc,mileage_numeric,max_power_numeric,torque_numeric,spec_seats
Hyderabad,Diesel,Sedan,Automatic,1,Maruti,Maruti Swift Dzire,AMT ZDI,7,736000.0,53873,1248.0,28.4,74.02,190.0,5.0
Hyderabad,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,ZDi,5,840000.0,60000,1248.0,24.3,88.5,200.0,5.0
Hyderabad,Diesel,Hatchback,Manual,2,Maruti,Maruti Swift,VDI,11,426000.0,89197,1248.0,22.9,74.0,190.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Datsun,Datsun RediGO,A,4,305000.0,30000,799.0,22.7,53.64,72.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,1.2 Spotz,6,629000.0,70000,1197.0,18.6,81.83,114.7,5.0
Hyderabad,Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,Zeta CVT,3,869000.0,28700,1197.0,19.56,81.8,113.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,Asta,12,300000.0,91629,1197.0,20.36,78.9,111.8,5.0
Hyderabad,Diesel,Hatchback,Manual,1,Ford,Ford Freestyle,Titanium Diesel,3,850000.0,30000,1499.0,23.8,98.96,215.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,Alpha,2,869999.9999999999,7058,1197.0,21.01,81.8,113.0,5.0
Hyderabad,Diesel,Sedan,Automatic,1,Maruti,Maruti Swift Dzire,AMT ZDI,7,775000.0,86500,1248.0,28.4,74.02,190.0,5.0
Hyderabad,Petrol,Sedan,Manual,2,Honda,Honda Amaze,S i-Vtech,9,416000.0,76438,1198.0,18.0,86.7,109.0,5.0
Hyderabad,Petrol,SUV,Manual,2,Hyundai,Hyundai Creta,1.6 VTVT SX Plus,7,1025000.0,24489,1591.0,13.0,121.3,151.0,5.0
Hyderabad,Petrol,Hatchback,Automatic,1,Maruti,Maruti Swift,VXI AMT BSVI,2,790000.0,20000,1197.0,22.56,88.5,113.0,5.0
Hyderabad,Diesel,Sedan,Manual,1,Hyundai,Hyundai Verna,1.6 CRDI SX Option,7,855000.0000000001,110600,1582.0,23.9,126.2,259.9,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Maruti,Maruti Baleno,1.2 Delta,5,649000.0,63840,1197.0,21.4,83.1,115.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,Magna,15,230000.0,74000,1197.0,20.36,78.9,111.7,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,XT BSVI,3,599000.0,21314,1199.0,19.01,84.82,113.0,5.0
Hyderabad,Diesel,Sedan,Automatic,1,Hyundai,Hyundai Verna,CRDi 1.6 AT EX,7,900000.0,40007,1582.0,18.0,126.2,259.87,5.0
Hyderabad,Diesel,Sedan,Manual,2,Maruti,Maruti Swift Dzire,VDI,9,622000.0,89997,1248.0,26.59,74.0,190.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Honda,Honda Brio,S MT,10,362000.0,64736,1198.0,19.4,86.8,109.0,5.0
Hyderabad,Diesel,SUV,Automatic,1,Audi,Audi Q3,35 TDI Quattro Premium Plus,11,1295000.0,105000,1968.0,15.73,174.33,380.0,5.0
Hyderabad,Petrol,SUV,Manual,1,Maruti,Maruti SX4 S Cross,Alpha,4,964000.0,40687,1462.0,18.55,103.25,138.0,5.0
Hyderabad,Petrol,Sedan,Automatic,2,Ford,Ford Fiesta,Style AT,12,395000.0,33000,1499.0,16.97,107.5,140.0,5.0
Hyderabad,Petrol,Hatchback,Automatic,1,Maruti,Maruti Celerio,VXI AT,8,459999.9999999999,57000,998.0,23.1,67.04,90.0,5.0
Hyderabad,Diesel,MUV,Manual,2,Toyota,Toyota Innova,2.5 G1 Diesel 8-seater,18,400000.0,120000,2494.0,12.8,102.0,20.4,8.0
Hyderabad,Diesel,SUV,Manual,1,Kia,Kia Seltos,HTX Plus Diesel,5,1325000.0,88000,1493.0,20.8,113.43,250.0,5.0
Hyderabad,Petrol,Hatchback,Manual,3,Hyundai,Hyundai i10,Sportz 1.2,15,215000.0,80000,1197.0,20.36,78.9,111.8,5.0
Hyderabad,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,SX Turbo iMT,4,1050000.0,49500,998.0,18.0,118.35,171.6,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Renault,Renault KWID,1.0 RXL BSVI,4,465000.0000000001,15985,999.0,21.46,67.06,91.0,5.0
Hyderabad,Petrol,Sedan,Manual,2,Honda,Honda City,i VTEC V,9,574000.0,85871,1497.0,17.4,117.3,145.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,Sportz,12,295000.0,73665,1197.0,20.36,78.9,111.8,5.0
Hyderabad,Petrol,Sedan,Manual,1,Tata,Tata Tigor,XZ Plus BSVI,3,707000.0,70380,1199.0,19.28,84.82,113.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,Asta 1.2,8,605000.0,73202,1197.0,18.6,81.83,114.7,5.0
Hyderabad,Petrol,Sedan,Automatic,1,Honda,Honda Amaze,S CVT Petrol,8,565000.0,80000,1199.0,18.3,88.76,110.0,5.0
Hyderabad,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,VDI Optional,7,608000.0,58006,1248.0,25.2,74.0,190.0,5.0
Hyderabad,Petrol,Hatchback,Automatic,1,Maruti,Maruti Swift,AMT VXI,5,725000.0,64000,1197.0,21.21,81.8,113.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Honda,Honda Brio,S MT,10,369000.0,50670,1198.0,19.4,86.8,109.0,5.0
Hyderabad,Petrol,Hatchback,Automatic,2,Hyundai,Hyundai Santro,Sportz AMT,4,508000.0,41058,1086.0,20.3,68.05,99.0,5.0
Hyderabad,Diesel,SUV,Manual,1,Renault,Renault Duster,85PS Diesel RxE,11,360000.0,120000,1461.0,20.45,83.8,200.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R Stingray,VXI,10,399000.0,56367,998.0,20.51,67.04,90.0,5.0
Hyderabad,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,S Turbo,5,919999.9999999999,41000,998.0,18.27,118.35,171.6,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,Sportz Plus BSIV,5,740000.0,40000,1197.0,18.6,81.86,117.0,5.0
Hyderabad,Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,Magna AT,8,625000.0,16000,1197.0,18.9,82.0,114.0,5.0
Hyderabad,Petrol,Hatchback,Automatic,1,Maruti,Maruti Celerio,ZXI AT Optional,8,450000.0,69900,998.0,23.1,67.04,90.0,5.0
Hyderabad,Petrol,Sedan,Manual,1,Honda,Honda City,i VTEC VX Option,8,650000.0,120000,1497.0,17.8,117.3,145.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,1.2 Revotron XZ,8,450000.0,95000,1199.0,23.84,84.0,114.0,5.0
Hyderabad,Petrol,Sedan,Automatic,1,Honda,Honda City,i VTEC CVT SV,10,675000.0,66000,1497.0,18.0,117.3,145.0,5.0
Hyderabad,Diesel,Sedan,Manual,1,Maruti,Maruti Ciaz,VDi Plus SHVS,8,652000.0,67905,1248.0,28.09,88.5,200.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Santro,Sportz BSIV,5,496000.0,19348,1086.0,20.3,68.0,99.0,5.0
Hyderabad,Petrol,Sedan,Manual,1,Honda,Honda Amaze,S i-VTEC,7,650000.0,35000,1198.0,17.8,86.7,109.0,5.0
Hyderabad,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,1.6 SX VTVT,7,789000.0,30811,1591.0,17.01,121.3,154.9,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Maruti,Maruti Celerio X,ZXI,5,458000.0,73227,998.0,21.63,67.05,90.0,5.0
Hyderabad,Diesel,Sedan,Manual,2,Tata,Tata Manza,Aura Plus Quadrajet BS IV,14,200000.0,80000,1248.0,19.0,90.0,200.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Honda,Honda Brio,V MT,12,311000.0,90184,1198.0,19.4,86.8,109.0,5.0
Hyderabad,Petrol,SUV,Manual,1,Maruti,Maruti SX4 S Cross,Zeta,3,1000000.0,30000,1462.0,18.55,103.25,138.0,5.0
Hyderabad,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,1.6 SX VTVT,8,613000.0,66039,1591.0,17.01,121.3,154.9,5.0
Hyderabad,Diesel,Sedan,Manual,2,Hyundai,Hyundai Xcent,1.2 CRDi E Plus,7,390000.0,120000,1186.0,25.4,73.97,190.24,5.0
Hyderabad,Petrol,Sedan,Manual,2,Honda,Honda City,V MT,11,517000.0,89205,1497.0,16.8,116.3,146.0,5.0
Hyderabad,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,SX Sport iMT,4,999000.0,50000,998.0,18.0,118.35,171.6,5.0
Hyderabad,Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,1.2 CVT Alpha,6,740000.0,80000,1197.0,21.4,83.1,115.0,5.0
Hyderabad,Diesel,SUV,Manual,1,MG,MG Hector,Smart Diesel MT,4,1650000.0,29000,1956.0,17.41,167.68,350.0,5.0
Hyderabad,Diesel,SUV,Automatic,1,BMW,BMW X1,sDrive20d,12,1320000.0,90000,1995.0,17.05,184.0,380.0,5.0
Hyderabad,Diesel,Sedan,Manual,1,Tata,Tata Manza,Aura (ABS) Quadrajet BS IV,13,220000.0,120000,1248.0,21.12,88.8,200.0,5.0
Hyderabad,Diesel,Hatchback,Manual,2,Fiat,Fiat Avventura,MULTIJET Emotion,9,420000.0,100000,1248.0,20.5,91.72,209.0,5.0
Hyderabad,Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,1.2 CVT Zeta,7,550000.0,56962,1197.0,21.4,83.1,115.0,5.0
Hyderabad,Diesel,Sedan,Automatic,1,Skoda,Skoda Rapid,1.5 TDI AT Elegance Plus,9,550000.0,90000,1498.0,21.66,103.52,250.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,1.0 MPI Comfortline,6,501999.9999999999,101739,999.0,17.74,75.1,95.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,XZ Plus,5,552000.0,69049,1199.0,23.84,83.83,114.0,5.0
Hyderabad,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,ZDi,6,830000.0000000001,110000,1248.0,24.3,88.5,200.0,5.0
Hyderabad,Petrol,Sedan,Manual,1,Honda,Honda Amaze,VX Petrol BSIV,7,579000.0,56242,1199.0,19.5,88.76,110.0,5.0
Hyderabad,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,W10 1.99 mHawk,6,1215000.0,124281,1997.0,16.0,140.0,320.0,7.0
Hyderabad,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,SX Opt Turbo,5,950000.0,38000,998.0,18.27,118.35,171.6,5.0
Hyderabad,Diesel,SUV,Manual,1,Mahindra,Mahindra Scorpio,S5,6,1021000.0,84249,2179.0,14.05,136.78,319.0,7.0
Hyderabad,Petrol,Sedan,Manual,2,Maruti,Maruti Swift Dzire,VXI,11,421000.0,122117,1197.0,22.41,88.5,113.0,5.0
Hyderabad,Diesel,SUV,Manual,1,Ford,Ford Ecosport,1.5 Diesel Titanium Plus BSIV,5,869999.9999999999,108632,1498.0,23.0,98.96,205.0,5.0
Hyderabad,Diesel,SUV,Manual,1,Ford,Ford Ecosport,1.5 TDCi Titanium BSIV,7,677000.0,116988,1498.0,22.77,98.59,205.0,5.0
Hyderabad,Petrol,Sedan,Automatic,1,Honda,Honda City,i VTEC CVT VX,10,725000.0,60000,1497.0,18.0,117.3,145.0,5.0
Hyderabad,Diesel,Sedan,Manual,1,Honda,Honda Amaze,VX i DTEC,6,650000.0,120000,1498.0,25.8,98.6,200.0,5.0
Hyderabad,Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,1.6 CRDi SX,8,980000.0000000001,92000,1582.0,19.67,126.2,259.9,5.0
Hyderabad,Diesel,MUV,Manual,1,Mahindra,Mahindra Marazzo,M2 BSIV,5,1100000.0,80000,1497.0,17.3,121.0,300.0,7.0
Hyderabad,Cng,Sedan,Manual,2,Toyota,Toyota Corolla Altis,1.8 G CNG,15,290000.0,90000,1798.0,14.53,138.0,173.0,5.0
Hyderabad,Diesel,Hatchback,Manual,2,Skoda,Skoda Fabia,1.2L Diesel Elegance,10,350000.0,110000,1199.0,20.86,75.0,180.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Nissan,Nissan Micra,XE,13,290000.0,70000,1198.0,18.06,75.0,104.0,5.0
Hyderabad,Diesel,Hatchback,Manual,1,Tata,Tata Tiago,1.05 Revotorq XZ,6,590000.0,72761,1047.0,27.28,69.0,140.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,Magna,11,299000.0,72473,1197.0,20.36,78.9,111.7,5.0
Hyderabad,Petrol,SUV,Manual,1,Maruti,Maruti Brezza,Zxi BSVI,2,1252000.0,18030,1462.0,19.89,101.65,136.8,5.0
Hyderabad,Diesel,Sedan,Manual,1,Honda,Honda Amaze,V Diesel BSIV,6,875000.0,63000,1498.0,27.4,98.63,200.0,5.0
Hyderabad,Petrol,Hatchback,Automatic,1,Honda,Honda Jazz,1.2 S AT i VTEC,8,550000.0,40404,1199.0,19.0,88.7,110.0,5.0
Hyderabad,Petrol,Sedan,Automatic,1,Honda,Honda City,i-VTEC CVT ZX,6,969999.9999999999,96407,1497.0,18.0,117.6,145.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,1.2 Kappa Asta,7,590000.0,20000,1197.0,18.9,81.86,113.75,5.0
Hyderabad,Petrol,Sedan,Manual,1,Honda,Honda City,i VTEC V,7,771000.0,53456,1497.0,17.8,117.3,145.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,LXI,8,257000.0,91603,796.0,22.05,47.33,69.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Toyota,Toyota Glanza,G,3,767000.0,28246,1197.0,22.35,88.5,113.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,XT BSVI,3,581000.0,30224,1199.0,19.01,84.82,113.0,5.0
Hyderabad,Diesel,Sedan,Manual,1,Honda,Honda City,i-DTEC V,7,1025000.0,70000,1498.0,25.6,97.9,200.0,5.0
Hyderabad,Diesel,Hatchback,Manual,3,Hyundai,Hyundai i20,Asta 1.4 CRDi,11,400000.0,120000,1396.0,21.27,88.76,219.6,5.0
Hyderabad,Diesel,SUV,Manual,2,Maruti,Maruti Vitara Brezza,ZDi,7,750000.0,120000,1248.0,24.3,88.5,200.0,5.0
Hyderabad,Diesel,Sedan,Manual,2,Skoda,Skoda Rapid,1.5 TDI Ambition BSIV,4,1000000.0,80000,1498.0,21.13,108.6,250.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,Petrol Spotz,5,660000.0,70000,1197.0,18.6,81.86,114.73,5.0
Hyderabad,Diesel,SUV,Manual,1,Ford,Ford Ecosport,1.5 DV5 MT Titanium,10,662000.0,85838,1498.0,22.7,89.84,204.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Nissan,Nissan Micra Active,XV,8,395000.0,68000,1198.0,19.69,67.04,104.0,5.0
Hyderabad,Petrol,Hatchback,Automatic,2,Maruti,Maruti Celerio,ZXI Optional AMT BSIV,6,513999.9999999999,38607,998.0,23.1,67.04,90.0,5.0
Hyderabad,Petrol,Hatchback,Automatic,2,Hyundai,Hyundai i20,Asta Option CVT BSIV,5,772000.0,48934,1197.0,17.4,81.86,117.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,Petrol Spotz,6,680000.0,73000,1197.0,18.6,81.86,114.73,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,LXI,10,254000.0,31933,796.0,22.05,47.33,69.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,VXI BS IV,11,311000.0,54959,998.0,18.9,67.1,90.0,5.0
Hyderabad,Petrol,Sedan,Automatic,1,Honda,Honda City,i VTEC CVT VX,7,1015000.0,59261,1497.0,18.0,117.3,145.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,VXI,10,461000.0000000001,73889,1197.0,22.38,88.5,113.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Renault,Renault KWID,RXT,5,372000.0,44363,799.0,22.3,53.26,72.0,5.0
Hyderabad,Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,E250 CDI Avantgarde,13,1450000.0,54000,2143.0,14.21,203.0,500.0,5.0
Hyderabad,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,1.6 SX VTVT,7,802999.9999999999,50151,1591.0,17.01,121.3,154.9,5.0
Hyderabad,Lpg,Hatchback,Manual,1,Hyundai,Hyundai Santro Xing,GLS LPG,14,220000.0,120000,1086.0,13.45,62.1,96.1,5.0
Hyderabad,Diesel,Sedan,Automatic,1,Volvo,Volvo S60,D5 Summum,12,1150000.0,92000,2400.0,13.2,215.0,440.0,5.0
Hyderabad,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,SX Turbo BSIV,5,900000.0,72253,998.0,18.27,118.35,171.6,5.0
Hyderabad,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,R W10 FWD,9,1400000.0,51757,2179.0,16.0,140.0,330.0,7.0
Hyderabad,Petrol,Hatchback,Manual,1,Chevrolet,Chevrolet Beat,LS,12,295000.0,46000,1199.0,18.6,79.4,108.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,LXI BS IV,11,306000.0,61201,998.0,20.51,67.04,90.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,VXI BS IV,8,366000.0,46563,998.0,20.51,67.04,90.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,Asta 1.2,8,645000.0,41085,1197.0,18.6,81.83,114.7,5.0
Hyderabad,Diesel,Hatchback,Manual,1,Ford,Ford Figo,Diesel Titanium,14,299000.0,90000,1399.0,20.0,68.0,160.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,Magna,11,423000.0000000001,50260,1197.0,18.5,82.85,113.7,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Ford,Ford Figo,Petrol ZXI,14,295000.0,55000,1196.0,15.6,70.0,102.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Maruti,Maruti Celerio,ZXI,10,328000.0,107913,998.0,25.24,65.71,89.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,VXI,7,565000.0,52858,1197.0,22.38,88.5,113.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Renault,Renault KWID,1.0 RXT Optional,8,299000.0,41832,999.0,23.01,67.0,91.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Datsun,Datsun GO,T BSIV,10,299000.0,61000,1198.0,20.63,67.0,104.0,5.0
Hyderabad,Diesel,Sedan,Automatic,1,Skoda,Skoda Laura,2.0 TDI AT L and K,12,490000.0000000001,136700,1968.0,17.0,140.0,320.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Maruti,Maruti Ritz,VXi,13,340000.0,44000,1197.0,18.5,85.8,114.0,5.0
Hyderabad,Petrol,Sedan,Automatic,3,Hyundai,Hyundai Sonata,AT Leather,21,150000.0,40000,2359.0,11.0,165.0,23.6,5.0
Hyderabad,Petrol,MUV,Automatic,1,Renault,Renault Triber,RXL EASY-R AMT,3,650000.0,45430,999.0,18.2,71.0,96.0,7.0
Hyderabad,Petrol,SUV,Automatic,1,Volkswagen,Volkswagen Taigun,1.0 TSI Highline AT BSVI,2,1650000.0,10000,999.0,18.41,113.98,178.0,5.0
Hyderabad,Petrol,SUV,Manual,1,Nissan,Nissan Magnite,XL BSVI,3,750000.0,50000,999.0,18.75,71.02,96.0,5.0
Hyderabad,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,W6 1.99 mHawk,9,700000.0,89178,1997.0,16.0,140.0,320.0,7.0
Hyderabad,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,VXI,10,466000.0,52507,1197.0,22.38,88.5,113.0,5.0
Hyderabad,Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Ameo,1.0 MPI Comfortline,5,587000.0,47495,999.0,19.44,75.0,95.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Datsun,Datsun RediGO,T,7,220000.0,50000,799.0,22.7,53.64,72.0,5.0
Hyderabad,Petrol,Hatchback,Automatic,1,Maruti,Maruti Swift,ZXI Plus AMT,5,677000.0,89899,1197.0,22.56,88.5,113.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Renault,Renault KWID,1.0 RXT,7,334000.0,39992,999.0,23.01,67.0,91.0,5.0
Hyderabad,Lpg,Hatchback,Manual,2,Maruti,Maruti Wagon R,LXI DUO BSIII,15,150000.0,80000,1061.0,17.3,57.5,7.8,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,VXI BS IV,11,315000.0,89791,998.0,18.9,67.1,90.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,PRIMEA,18,115000.0,83000,998.0,18.9,67.0,90.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,Sportz,9,389000.0,114071,1197.0,18.9,82.0,114.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,VXI BS IV,9,347000.0,66445,998.0,20.51,67.04,90.0,5.0
Hyderabad,Petrol,SUV,Automatic,1,Volkswagen,Volkswagen Taigun,1.0 TSI Highline AT BSVI,3,1450000.0,30000,999.0,18.41,113.98,178.0,5.0
Hyderabad,Diesel,SUV,Manual,1,Honda,Honda WR-V,i-DTEC VX,6,800000.0,96615,1498.0,25.5,98.6,200.0,5.0
Hyderabad,Diesel,SUV,Manual,1,Kia,Kia Seltos,HTX Plus Diesel,4,1550000.0,60000,1493.0,20.8,113.43,250.0,5.0
Hyderabad,Diesel,Sedan,Manual,2,Maruti,Maruti Swift Dzire,LDI,8,350000.0,120000,1248.0,23.4,74.0,190.0,5.0
Hyderabad,Diesel,Sedan,Manual,2,Hyundai,Hyundai Xcent,1.1 CRDi S,8,320000.0,90000,1120.0,24.4,71.0,180.4,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,VXI,13,345000.0,76000,1197.0,18.6,85.8,114.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,Sportz,2,750000.0,30000,1197.0,20.7,81.86,113.8,5.0
Hyderabad,Petrol,SUV,Automatic,1,MG,MG Hector,Sharp DCT,5,1699000.0,42000,1451.0,13.96,141.0,250.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,VXI,8,488999.9999999999,64685,1197.0,22.38,88.5,113.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,VXI BS IV,9,331000.0,71003,998.0,20.51,67.04,90.0,5.0
Hyderabad,Petrol,MUV,Manual,1,Maruti,Maruti XL6,Zeta,3,1200000.0,10000,1462.0,19.01,103.2,138.0,6.0
Hyderabad,Diesel,Hatchback,Manual,1,Hyundai,Hyundai i20,Sportz 1.4 CRDi,11,401000.0,122617,1396.0,21.9,88.76,219.6,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,Sportz 1.1L,9,347000.0,93593,1086.0,19.81,68.05,99.04,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,1.2 Sportz,12,409999.9999999999,76000,1197.0,17.0,80.0,11.4,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,Sportz Plus,4,764000.0,51216,1197.0,18.6,81.86,117.0,5.0
Hyderabad,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,SX BSVI,3,1400000.0,36714,1497.0,15.8,113.18,143.8,5.0
Hyderabad,Diesel,Hatchback,Manual,1,Tata,Tata Altroz,XZ Diesel BSVI,3,831000.0,61626,1497.0,23.64,88.77,200.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Maruti,Maruti Baleno,1.2 Sigma,8,535000.0,47741,1197.0,21.4,83.1,115.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,Asta,10,465000.0000000001,63000,1197.0,18.9,82.0,114.0,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Renault,Renault KWID,1.0 RXT Opt,4,415000.0000000001,60894,999.0,21.74,67.0,91.0,5.0
Hyderabad,Petrol,Sedan,Manual,2,Honda,Honda City,VTEC,16,230000.0,70000,1497.0,16.9,100.0,13.5,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,Sportz 1.1L,12,320000.0,51000,1086.0,19.81,68.05,99.04,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,1.2 Revotron XZ,8,400000.0,110000,1199.0,23.84,84.0,114.0,5.0
Hyderabad,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,SX BSVI,2,1200000.0,10000,1197.0,18.15,81.8,113.8,5.0
Hyderabad,Diesel,SUV,Automatic,1,BMW,BMW X1,sDrive20d,13,1100000.0,95000,1995.0,17.05,184.0,380.0,5.0
Hyderabad,Diesel,Sedan,Manual,1,Maruti,Maruti Ciaz,Alpha 1.5,6,850000.0,66000,1498.0,26.82,93.87,225.0,5.0
Hyderabad,Diesel,SUV,Manual,1,Mahindra,Mahindra Scorpio,LX 2WD 7S,13,390000.0,80642,2179.0,12.05,120.0,290.0,7.0
Hyderabad,Diesel,SUV,Automatic,1,Hyundai,Hyundai Creta,1.6 CRDi AT S Plus,6,1225000.0,70000,1582.0,17.01,126.2,259.9,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,Delta,4,749000.0,15700,1197.0,21.01,81.8,113.0,5.0
Hyderabad,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,1.6 VTVT SX Plus,6,1001000.0,81764,1591.0,13.0,121.3,151.0,5.0
Hyderabad,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,VTVT 1.4 EX,6,781000.0,95933,1368.0,19.1,98.6,132.38,5.0
Hyderabad,Petrol,SUV,Manual,1,Jeep,Jeep Compass,1.4 Sport,5,1650000.0,23000,1368.0,16.0,160.0,250.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Honda,Honda Jazz,1.2 SV i VTEC,9,426000.0,85589,1199.0,18.7,88.7,110.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,1.2 Asta Dual Tone,7,616000.0,72793,1197.0,18.6,81.83,114.7,5.0
Hyderabad,Diesel,Sedan,Automatic,1,Hyundai,Hyundai Verna,1.6 SX CRDI (O) AT,11,490000.0000000001,92000,1582.0,22.32,126.32,259.8,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,VXI,10,428000.0,95255,1197.0,22.38,88.5,113.0,5.0
